ALGMN,Diploma,SSC
71212,58.30,62.73
71213,58.30,61.08
71214,58.30,61.07
71215,58.30,60.00
71216,58.30,59.27
71217,58.30,59.00
71218,58.30,57.80
71219,58.30,57.80
71220,58.30,52.67
71221,58.29,91.45
71222,58.29,81.08
71223,58.29,80.91
71224,58.29,80.73
71225,58.29,79.45
71226,58.29,79.20
71227,58.29,77.08
71228,58.29,75.27
71229,58.29,71.64
71230,58.29,70.00
71231,58.29,69.38
71232,58.29,69.00
71233,58.29,68.80
71234,58.29,68.73
71235,58.29,67.64
71236,58.29,67.64
71237,58.29,67.00
71238,58.29,66.60
71239,58.29,63.09
71240,58.29,62.91
71241,58.29,62.80
71242,58.29,62.60
71243,58.29,60.00
71244,58.29,58.13
71245,58.29,56.18
71246,58.29,56.13
71247,58.29,50.00
71248,58.29,44.00
71249,58.28,68.00
71250,58.28,65.69
71251,58.27,78.15
71252,58.27,76.46
71253,58.27,76.18
71254,58.27,75.45
71255,58.27,68.00
71256,58.27,67.38
71257,58.27,66.77
71258,58.27,56.77
71259,58.27,56.18
71260,58.27,53.47
71261,58.26,84.36
71262,58.26,72.15
71263,58.26,71.60
71264,58.26,66.60
71265,58.26,54.46
71266,58.25,88.91
71267,58.25,86.31
71268,58.25,74.20
71269,58.25,69.17
71270,58.25,67.23
71271,58.25,61.64
71272,58.25,57.23
71273,58.24,84.73
71274,58.24,83.09
71275,58.24,81.82
71276,58.24,80.36
71277,58.24,80.18
71278,58.24,80.15
71279,58.24,77.09
71280,58.24,76.91
71281,58.24,76.91
71282,58.24,76.00
71283,58.24,75.64
71284,58.24,74.40
71285,58.24,74.00
71286,58.24,73.09
71287,58.24,72.91
71288,58.24,72.18
71289,58.24,71.45
71290,58.24,70.40
71291,58.24,70.36
71292,58.24,70.00
71293,58.24,69.80
71294,58.24,69.27
71295,58.24,67.82
71296,58.24,65.09
71297,58.24,63.00
71298,58.24,62.46
71299,58.24,61.82
71300,58.24,60.20
71301,58.24,60.00
71302,58.24,60.00
71303,58.24,58.00
71304,58.24,54.55
71305,58.24,53.08
71306,58.24,51.20
71307,58.24,50.80
71308,58.23,78.27
71309,58.23,73.60
71310,58.23,70.92
71311,58.23,70.60
71312,58.23,69.38
71313,58.23,64.77
71314,58.23,64.00
71315,58.23,63.60
71316,58.21,82.55
71317,58.21,81.64
71318,58.21,78.73
71319,58.21,75.82
71320,58.21,75.00
71321,58.21,73.45
71322,58.21,70.55
71323,58.21,70.00
71324,58.21,67.38
71325,58.21,65.38
71326,58.21,62.92
71327,58.21,54.92
71328,58.21,47.73
71329,58.21,47.60
71330,58.20,87.45
71331,58.20,85.00
71332,58.20,79.23
71333,58.20,78.80
71334,58.20,75.08
71335,58.20,74.91
71336,58.20,74.80
71337,58.20,70.00
71338,58.20,65.64
71339,58.20,64.00
71340,58.20,58.00
71341,58.20,56.91
71342,58.20,53.47
71343,58.19,77.60
71344,58.19,72.20
71345,58.19,70.62
71346,58.19,69.82
71347,58.19,69.09
71348,58.19,63.40
71349,58.19,58.92
71350,58.19,58.73
71351,58.19,54.91
71352,58.19,50.31
71353,58.19,39.80
71354,58.18,80.43
71355,58.18,80.36
71356,58.18,80.20
71357,58.18,77.09
71358,58.18,76.73
71359,58.18,76.00
71360,58.18,74.18
71361,58.18,74.18
71362,58.18,73.27
71363,58.18,73.20
71364,58.18,72.91
71365,58.18,72.46
71366,58.18,72.15
71367,58.18,71.09
71368,58.18,70.73
71369,58.18,70.60
71370,58.18,69.64
71371,58.18,69.45
71372,58.18,69.09
71373,58.18,68.80
71374,58.18,67.45
71375,58.18,66.91
71376,58.18,66.73
71377,58.18,66.13
71378,58.18,65.82
71379,58.18,65.64
71380,58.18,64.73
71381,58.18,62.55
71382,58.18,62.36
71383,58.18,62.20
71384,58.18,61.64
71385,58.18,60.77
71386,58.18,60.20
71387,58.18,55.27
71388,58.18,54.18
71389,58.18,52.36
71390,58.18,50.92
71391,58.18,44.00
71392,58.18,43.60
71393,58.18,43.08
71394,58.17,81.45
71395,58.17,69.85
71396,58.17,42.00
71397,58.15,91.45
71398,58.15,81.82
71399,58.15,80.60
71400,58.15,79.54
71401,58.15,77.09
71402,58.15,75.20
71403,58.15,73.40
71404,58.15,71.64
71405,58.15,71.54
71406,58.15,70.77
71407,58.15,67.64
71408,58.15,67.23
71409,58.15,67.08
71410,58.15,63.45
71411,58.15,62.91
71412,58.15,60.89
71413,58.15,51.60
71414,58.14,76.62
71415,58.14,76.40
71416,58.14,70.91
71417,58.14,70.73
71418,58.14,70.62
71419,58.14,62.15
71420,58.14,60.71
71421,58.14,60.31
71422,58.14,60.00
71423,58.14,54.40
71424,58.13,90.40
71425,58.13,84.55
71426,58.13,78.55
71427,58.13,76.73
71428,58.13,72.73
71429,58.13,71.40
71430,58.13,65.64
71431,58.13,64.40
71432,58.13,62.91
71433,58.13,54.00
71434,58.12,83.00
71435,58.12,78.20
71436,58.12,76.55
71437,58.12,76.18
71438,58.12,76.00
71439,58.12,75.20
71440,58.12,74.73
71441,58.12,74.55
71442,58.12,72.91
71443,58.12,72.00
71444,58.12,68.91
71445,58.12,67.82
71446,58.12,67.45
71447,58.12,66.36
71448,58.12,64.60
71449,58.12,64.00
71450,58.12,63.60
71451,58.12,62.18
71452,58.12,62.00
71453,58.12,60.20
71454,58.12,57.64
71455,58.12,56.80
71456,58.12,51.23
71457,58.12,47.69
71458,58.12,42.77
71459,58.12,39.54
71460,58.11,63.00
71461,58.11,58.46
71462,58.11,58.18
71463,58.11,54.91
71464,58.11,53.33
71465,58.11,44.92
71466,58.10,77.00
71467,58.10,49.60
71468,58.09,82.00
71469,58.09,79.20
71470,58.09,76.86
71471,58.09,74.31
71472,58.09,69.71
71473,58.09,65.82
71474,58.09,56.60
71475,58.08,86.55
71476,58.08,83.82
71477,58.08,77.38
71478,58.08,73.23
71479,58.08,69.09
71480,58.08,65.27
71481,58.08,60.15
71482,58.08,50.62
71483,58.07,87.82
71484,58.07,60.77
71485,58.06,88.00
71486,58.06,85.40
71487,58.06,85.09
71488,58.06,84.00
71489,58.06,83.38
71490,58.06,83.27
71491,58.06,80.20
71492,58.06,80.18
71493,58.06,79.82
71494,58.06,78.60
71495,58.06,77.82
71496,58.06,77.27
71497,58.06,77.20
71498,58.06,76.92
71499,58.06,76.00
71500,58.06,75.82
71501,58.06,75.64
71502,58.06,74.20
71503,58.06,74.00
71504,58.06,74.00
71505,58.06,73.09
71506,58.06,73.09
71507,58.06,72.80
71508,58.06,72.60
71509,58.06,71.82
71510,58.06,71.27
71511,58.06,70.73
71512,58.06,70.60
71513,58.06,70.40
71514,58.06,70.36
71515,58.06,70.18
71516,58.06,70.00
71517,58.06,69.45
71518,58.06,69.08
71519,58.06,68.91
71520,58.06,68.73
71521,58.06,68.46
71522,58.06,68.40
71523,58.06,68.00
71524,58.06,67.64
71525,58.06,66.36
71526,58.06,66.13
71527,58.06,66.00
71528,58.06,65.60
71529,58.06,65.45
71530,58.06,65.27
71531,58.06,64.60
71532,58.06,64.60
71533,58.06,64.00
71534,58.06,61.69
71535,58.06,60.73
71536,58.06,60.55
71537,58.06,60.18
71538,58.06,60.00
71539,58.06,59.08
71540,58.06,57.82
71541,58.06,57.40
71542,58.06,55.00
71543,58.06,52.73
71544,58.06,52.20
71545,58.06,50.46
71546,58.06,49.00
71547,58.03,87.00
71548,58.03,80.18
71549,58.03,79.60
71550,58.03,77.64
71551,58.03,77.38
71552,58.03,77.23
71553,58.03,76.00
71554,58.03,73.09
71555,58.03,71.69
71556,58.03,69.82
71557,58.03,65.85
71558,58.03,64.46
71559,58.03,62.20
71560,58.03,60.18
71561,58.03,59.08
71562,58.03,58.46
71563,58.03,58.31
71564,58.03,58.18
71565,58.03,56.27
71566,58.03,56.00
71567,58.03,50.00
71568,58.03,43.87
71569,58.00,93.82
71570,58.00,92.55
71571,58.00,86.36
71572,58.00,82.73
71573,58.00,81.82
71574,58.00,81.00
71575,58.00,80.00
71576,58.00,78.00
71577,58.00,78.00
71578,58.00,77.82
71579,58.00,77.60
71580,58.00,75.82
71581,58.00,75.60
71582,58.00,75.57
71583,58.00,75.20
71584,58.00,74.73
71585,58.00,74.31
71586,58.00,74.00
71587,58.00,73.64
71588,58.00,73.20
71589,58.00,72.92
71590,58.00,72.20
71591,58.00,70.60
71592,58.00,70.40
71593,58.00,70.40
71594,58.00,70.36
71595,58.00,70.20
71596,58.00,70.18
71597,58.00,70.00
71598,58.00,69.64
71599,58.00,68.80
71600,58.00,67.09
71601,58.00,66.73
71602,58.00,66.36
71603,58.00,64.80
71604,58.00,64.00
71605,58.00,62.77
71606,58.00,62.40
71607,58.00,61.86
71608,58.00,61.69
71609,58.00,58.77
71610,58.00,57.80
71611,58.00,57.20
71612,58.00,56.91
71613,58.00,56.00
71614,58.00,54.18
71615,58.00,54.18
71616,58.00,54.15
71617,58.00,52.36
71618,57.97,87.08
71619,57.97,85.82
71620,57.97,81.27
71621,57.97,81.08
71622,57.97,77.09
71623,57.97,76.00
71624,57.97,72.62
71625,57.97,72.00
71626,57.97,66.46
71627,57.97,63.00
71628,57.97,61.85
71629,57.97,61.60
71630,57.97,61.23
71631,57.97,58.00
71632,57.97,53.54
71633,57.97,53.40
71634,57.95,75.00
71635,57.95,73.64
71636,57.94,87.85
71637,57.94,83.00
71638,57.94,82.73
71639,57.94,81.45
71640,57.94,81.45
71641,57.94,80.36
71642,57.94,78.73
71643,57.94,78.36
71644,57.94,77.82
71645,57.94,77.27
71646,57.94,76.62
71647,57.94,76.20
71648,57.94,75.80
71649,57.94,75.64
71650,57.94,74.36
71651,57.94,74.00
71652,57.94,74.00
71653,57.94,71.60
71654,57.94,70.91
71655,57.94,70.62
71656,57.94,70.60
71657,57.94,70.60
71658,57.94,70.36
71659,57.94,70.18
71660,57.94,69.54
71661,57.94,68.80
71662,57.94,68.40
71663,57.94,68.00
71664,57.94,67.23
71665,57.94,66.00
71666,57.94,64.31
71667,57.94,62.18
71668,57.94,60.92
71669,57.94,60.77
71670,57.94,60.60
71671,57.94,60.60
71672,57.94,60.00
71673,57.94,58.91
71674,57.94,58.40
71675,57.94,58.40
71676,57.94,57.60
71677,57.94,57.54
71678,57.94,56.73
71679,57.94,56.60
71680,57.94,56.36
71681,57.94,55.00
71682,57.94,54.60
71683,57.94,53.60
71684,57.94,52.00
71685,57.93,58.46
71686,57.92,76.13
71687,57.92,74.92
71688,57.92,73.45
71689,57.92,73.00
71690,57.92,72.00
71691,57.92,67.85
71692,57.92,65.69
71693,57.91,78.18
71694,57.91,76.73
71695,57.91,75.64
71696,57.91,74.18
71697,57.91,74.15
71698,57.91,73.69
71699,57.91,73.08
71700,57.91,71.54
71701,57.91,71.09
71702,57.91,68.20
71703,57.91,67.45
71704,57.91,66.15
71705,57.91,65.60
71706,57.91,63.54
71707,57.91,63.38
71708,57.91,61.40
71709,57.91,60.00
71710,57.91,45.69
71711,57.90,77.64
71712,57.90,65.87
71713,57.89,85.09
71714,57.89,72.00
71715,57.89,69.64
71716,57.89,67.45
71717,57.89,64.46
71718,57.89,62.77
71719,57.89,60.00
71720,57.89,60.00
71721,57.89,60.00
71722,57.89,58.15
71723,57.88,89.20
71724,57.88,87.09
71725,57.88,85.38
71726,57.88,82.31
71727,57.88,82.15
71728,57.88,80.00
71729,57.88,79.09
71730,57.88,77.20
71731,57.88,76.73
71732,57.88,76.00
71733,57.88,75.09
71734,57.88,74.36
71735,57.88,73.82
71736,57.88,72.36
71737,57.88,70.36
71738,57.88,70.20
71739,57.88,69.45
71740,57.88,69.40
71741,57.88,68.36
71742,57.88,67.45
71743,57.88,67.09
71744,57.88,64.36
71745,57.88,64.18
71746,57.88,64.00
71747,57.88,62.40
71748,57.88,62.00
71749,57.88,61.40
71750,57.88,61.40
71751,57.88,60.80
71752,57.88,58.00
71753,57.88,50.00
71754,57.88,49.23
71755,57.88,48.31
71756,57.87,85.64
71757,57.87,82.91
71758,57.87,81.27
71759,57.87,71.85
71760,57.87,57.23
71761,57.87,48.77
71762,57.86,77.64
71763,57.86,74.62
71764,57.86,69.08
71765,57.86,68.46
71766,57.86,67.00
71767,57.86,66.77
71768,57.85,82.15
71769,57.85,76.92
71770,57.85,75.09
71771,57.85,72.15
71772,57.85,71.60
71773,57.85,70.18
71774,57.85,68.18
71775,57.85,68.18
71776,57.85,66.20
71777,57.85,64.46
71778,57.85,60.73
71779,57.85,47.23
71780,57.84,60.00
71781,57.84,51.73
71782,57.83,82.80
71783,57.83,66.40
71784,57.83,60.31
71785,57.83,60.15
71786,57.83,52.31
71787,57.82,87.82
71788,57.82,81.45
71789,57.82,79.64
71790,57.82,79.60
71791,57.82,79.09
71792,57.82,77.27
71793,57.82,76.73
71794,57.82,75.27
71795,57.82,74.55
71796,57.82,74.15
71797,57.82,74.00
71798,57.82,73.40
71799,57.82,72.91
71800,57.82,72.80
71801,57.82,72.80
71802,57.82,70.00
71803,57.82,70.00
71804,57.82,69.80
71805,57.82,69.80
71806,57.82,69.45
71807,57.82,68.91
71808,57.82,67.09
71809,57.82,66.20
71810,57.82,66.00
71811,57.82,65.80
71812,57.82,63.64
71813,57.82,39.87
71814,57.81,91.27
71815,57.81,79.09
71816,57.81,72.55
71817,57.81,70.62
71818,57.81,70.20
71819,57.81,66.00
71820,57.81,64.18
71821,57.81,63.27
71822,57.80,86.36
71823,57.80,82.36
71824,57.80,73.27
71825,57.80,67.08
71826,57.80,63.38
71827,57.80,55.23
71828,57.80,53.83
71829,57.79,82.36
71830,57.79,75.64
71831,57.79,72.46
71832,57.79,71.85
71833,57.79,66.83
71834,57.79,62.00
71835,57.79,62.00
71836,57.79,62.00
71837,57.79,60.80
71838,57.79,57.60
71839,57.79,56.91
71840,57.79,55.82
71841,57.79,54.77
71842,57.79,47.38
71843,57.77,77.54
71844,57.77,74.00
71845,57.77,73.73
71846,57.77,71.23
71847,57.77,70.00
71848,57.77,65.60
71849,57.77,63.40
71850,57.77,53.08
71851,57.77,38.93
71852,57.76,87.27
71853,57.76,86.60
71854,57.76,83.64
71855,57.76,82.92
71856,57.76,81.45
71857,57.76,79.08
71858,57.76,78.91
71859,57.76,78.73
71860,57.76,75.45
71861,57.76,74.18
71862,57.76,72.55
71863,57.76,72.36
71864,57.76,72.00
71865,57.76,70.20
71866,57.76,69.38
71867,57.76,68.36
71868,57.76,68.18
71869,57.76,66.60
71870,57.76,66.15
71871,57.76,65.20
71872,57.76,65.20
71873,57.76,62.80
71874,57.76,62.55
71875,57.76,62.20
71876,57.76,60.60
71877,57.76,60.18
71878,57.76,60.00
71879,57.76,60.00
71880,57.76,60.00
71881,57.76,58.80
71882,57.76,58.36
71883,57.76,56.00
71884,57.76,56.00
71885,57.76,55.82
71886,57.76,54.60
71887,57.76,53.27
71888,57.76,51.20
71889,57.76,49.80
71890,57.76,48.62
71891,57.76,42.00
71892,57.75,79.64
71893,57.75,72.00
71894,57.75,68.91
71895,57.75,64.80
71896,57.75,64.18
71897,57.75,58.00
71898,57.74,91.09
71899,57.74,89.82
71900,57.74,73.00
71901,57.74,69.38
71902,57.74,56.40
71903,57.74,49.60
71904,57.73,82.73
71905,57.73,69.09
71906,57.73,67.27
71907,57.73,65.08
71908,57.73,61.82
71909,57.73,61.60
71910,57.73,57.85
71911,57.73,42.18
71912,57.72,65.20
71913,57.71,81.85
71914,57.71,79.64
71915,57.71,79.60
71916,57.71,79.09
71917,57.71,72.55
71918,57.71,72.55
71919,57.71,69.60
71920,57.71,68.91
71921,57.71,67.45
71922,57.71,66.40
71923,57.71,65.82
71924,57.71,65.45
71925,57.71,64.92
71926,57.71,63.87
71927,57.71,62.73
71928,57.71,61.85
71929,57.71,61.38
71930,57.71,60.00
71931,57.71,57.45
71932,57.71,54.20
71933,57.70,88.73
71934,57.70,82.00
71935,57.70,75.82
71936,57.70,75.09
71937,57.70,70.55
71938,57.70,70.15
71939,57.70,64.60
71940,57.70,64.00
71941,57.70,60.80
71942,57.70,60.00
71943,57.70,58.80
71944,57.70,50.60
71945,57.69,82.20
71946,57.69,79.54
71947,57.69,78.36
71948,57.69,76.00
71949,57.69,74.91
71950,57.69,70.36
71951,57.69,69.09
71952,57.69,65.23
71953,57.69,64.46
71954,57.69,60.46
71955,57.69,59.33
71956,57.69,58.40
71957,57.69,57.82
71958,57.69,52.62
71959,57.69,50.46
71960,57.68,89.09
71961,57.68,75.09
71962,57.68,74.55
71963,57.68,74.18
71964,57.68,70.00
71965,57.68,68.00
71966,57.68,54.31
71967,57.68,45.23
71968,57.67,85.82
71969,57.67,82.00
71970,57.67,73.82
71971,57.67,69.45
71972,57.67,67.54
71973,57.67,66.92
71974,57.67,66.00
71975,57.67,60.62
71976,57.67,60.55
71977,57.67,60.15
71978,57.67,56.92
71979,57.67,55.73
71980,57.67,52.13
71981,57.67,43.60
71982,57.66,83.60
71983,57.66,83.54
71984,57.66,81.60
71985,57.66,78.36
71986,57.66,70.00
71987,57.66,66.18
71988,57.66,63.85
71989,57.66,63.60
71990,57.66,61.38
71991,57.66,58.91
71992,57.66,54.00
71993,57.65,80.62
71994,57.65,76.80
71995,57.65,76.36
71996,57.65,75.60
71997,57.65,74.18
71998,57.65,73.64
71999,57.65,71.87
72000,57.65,71.45
72001,57.65,69.45
72002,57.65,69.20
72003,57.65,69.08
72004,57.65,66.80
72005,57.65,66.80
72006,57.65,66.00
72007,57.65,65.71
72008,57.65,64.55
72009,57.65,64.36
72010,57.65,64.20
72011,57.65,60.77
72012,57.65,60.00
72013,57.64,78.73
72014,57.64,76.55
72015,57.64,75.07
72016,57.64,72.36
72017,57.64,70.60
72018,57.64,70.00
72019,57.64,68.80
72020,57.64,66.80
72021,57.64,61.27
72022,57.64,55.27
72023,57.63,88.18
72024,57.63,73.82
72025,57.63,72.62
72026,57.63,70.40
72027,57.63,68.55
72028,57.63,66.92
72029,57.63,64.40
72030,57.63,62.36
72031,57.63,49.47
72032,57.62,76.91
72033,57.62,69.69
72034,57.61,82.55
72035,57.61,80.73
72036,57.61,78.15
72037,57.61,76.73
72038,57.61,75.38
72039,57.61,75.09
72040,57.61,73.45
72041,57.61,72.36
72042,57.61,62.80
72043,57.61,57.54
72044,57.61,51.20
72045,57.61,51.20
72046,57.61,50.62
72047,57.61,42.46
72048,57.60,87.45
72049,57.60,71.64
72050,57.60,70.91
72051,57.60,66.46
72052,57.60,63.64
72053,57.60,52.80
72054,57.59,85.45
72055,57.59,77.64
72056,57.59,73.45
72057,57.59,71.20
72058,57.59,70.40
72059,57.59,70.36
72060,57.59,70.18
72061,57.59,69.80
72062,57.59,68.91
72063,57.59,68.36
72064,57.59,66.80
72065,57.59,65.38
72066,57.59,63.47
72067,57.59,56.40
72068,57.58,84.46
72069,57.58,84.36
72070,57.58,78.92
72071,57.58,76.73
72072,57.58,75.64
72073,57.58,70.18
72074,57.58,68.20
72075,57.58,66.00
72076,57.58,47.85
72077,57.56,88.92
72078,57.56,75.82
72079,57.56,73.54
72080,57.56,71.82
72081,57.56,68.86
72082,57.56,51.45
72083,57.55,89.80
72084,57.55,80.55
72085,57.55,80.36
72086,57.55,80.00
72087,57.55,79.09
72088,57.55,76.77
72089,57.55,75.20
72090,57.55,74.92
72091,57.55,74.91
72092,57.55,74.46
72093,57.55,74.36
72094,57.55,72.40
72095,57.55,70.46
72096,57.55,68.62
72097,57.55,68.00
72098,57.55,67.23
72099,57.55,66.46
72100,57.55,66.20
72101,57.55,65.80
72102,57.55,65.09
72103,57.55,64.77
72104,57.55,62.92
72105,57.55,61.27
72106,57.55,60.00
72107,57.55,52.62
72108,57.55,50.31
72109,57.55,47.85
72110,57.55,40.40
72111,57.54,65.20
72112,57.54,64.73
72113,57.54,63.85
72114,57.54,63.38
72115,57.54,58.18
72116,57.54,51.73
72117,57.53,81.82
72118,57.53,76.92
72119,57.53,75.45
72120,57.53,73.09
72121,57.53,70.36
72122,57.53,69.64
72123,57.53,69.09
72124,57.53,62.55
72125,57.53,61.60
72126,57.53,60.00
72127,57.53,57.40
72128,57.53,50.00
72129,57.52,86.55
72130,57.52,79.80
72131,57.52,77.09
72132,57.52,75.27
72133,57.52,72.55
72134,57.52,69.47
72135,57.52,65.27
72136,57.52,64.00
72137,57.52,63.27
72138,57.52,62.36
72139,57.52,62.00
72140,57.52,54.92
72141,57.52,42.00
72142,57.51,63.38
72143,57.51,62.92
72144,57.51,59.38
72145,57.50,78.83
72146,57.50,78.77
72147,57.50,74.73
72148,57.50,72.55
72149,57.49,80.92
72150,57.49,80.73
72151,57.49,79.09
72152,57.49,77.45
72153,57.49,76.55
72154,57.49,74.18
72155,57.49,72.92
72156,57.49,71.27
72157,57.49,67.85
72158,57.49,65.38
72159,57.49,60.55
72160,57.49,60.00
72161,57.49,59.23
72162,57.49,57.23
72163,57.49,54.53
72164,57.49,51.54
72165,57.49,50.53
72166,57.49,47.38
72167,57.48,73.64
72168,57.48,69.45
72169,57.48,60.15
72170,57.48,60.00
72171,57.48,51.60
72172,57.48,46.62
72173,57.47,89.27
72174,57.47,83.82
72175,57.47,79.27
72176,57.47,77.38
72177,57.47,77.09
72178,57.47,72.40
72179,57.47,71.20
72180,57.47,71.09
72181,57.47,62.18
72182,57.47,61.23
72183,57.47,59.23
72184,57.46,72.00
72185,57.46,68.40
72186,57.46,68.15
72187,57.46,67.27
72188,57.46,67.08
72189,57.46,65.07
72190,57.46,60.46
72191,57.46,58.18
72192,57.45,74.00
72193,57.45,71.40
72194,57.45,71.27
72195,57.45,70.40
72196,57.45,67.40
72197,57.45,66.60
72198,57.45,65.27
72199,57.45,63.27
72200,57.45,62.20
72201,57.45,58.00
72202,57.45,49.85
72203,57.44,72.92
72204,57.44,70.00
72205,57.44,69.64
72206,57.44,67.60
72207,57.44,60.80
72208,57.44,58.20
72209,57.43,84.92
72210,57.43,84.73
72211,57.43,83.82
72212,57.43,79.54
72213,57.43,77.27
72214,57.43,72.46
72215,57.43,72.31
72216,57.43,72.20
72217,57.43,70.00
72218,57.43,67.73
72219,57.43,65.38
72220,57.43,63.54
72221,57.43,63.38
72222,57.43,62.62
72223,57.43,62.40
72224,57.43,61.82
72225,57.43,60.55
72226,57.43,60.27
72227,57.43,60.00
72228,57.43,60.00
72229,57.43,59.38
72230,57.43,52.31
72231,57.43,51.00
72232,57.42,84.73
72233,57.42,74.62
72234,57.42,56.40
72235,57.42,53.60
72236,57.42,43.73
72237,57.41,83.82
72238,57.41,83.09
72239,57.41,82.00
72240,57.41,79.45
72241,57.41,78.40
72242,57.41,76.73
72243,57.41,75.54
72244,57.41,74.73
72245,57.41,73.69
72246,57.41,73.69
72247,57.41,71.27
72248,57.41,71.08
72249,57.41,70.73
72250,57.41,69.64
72251,57.41,69.20
72252,57.41,68.62
72253,57.41,68.46
72254,57.41,67.00
72255,57.41,66.46
72256,57.41,63.82
72257,57.41,63.23
72258,57.41,63.08
72259,57.41,62.67
72260,57.41,61.27
72261,57.41,60.60
72262,57.41,60.00
72263,57.41,60.00
72264,57.41,59.00
72265,57.41,58.40
72266,57.41,57.40
72267,57.41,55.60
72268,57.41,53.54
72269,57.41,50.60
72270,57.41,47.85
72271,57.40,85.80
72272,57.40,80.36
72273,57.40,77.45
72274,57.40,75.47
72275,57.39,75.27
72276,57.39,73.00
72277,57.39,68.80
72278,57.39,63.45
72279,57.39,61.82
72280,57.39,57.27
72281,57.39,56.80
72282,57.39,56.40
72283,57.39,50.31
72284,57.38,81.47
72285,57.38,80.00
72286,57.38,78.15
72287,57.38,73.09
72288,57.38,72.60
72289,57.38,71.82
72290,57.38,68.55
72291,57.38,64.53
72292,57.37,88.18
72293,57.37,87.20
72294,57.37,80.18
72295,57.37,78.00
72296,57.37,76.60
72297,57.37,72.55
72298,57.37,72.46
72299,57.37,63.82
72300,57.37,60.00
72301,57.37,58.91
72302,57.37,58.77
72303,57.37,54.73
72304,57.37,43.08
72305,57.36,81.64
72306,57.36,54.53
72307,57.35,84.73
72308,57.35,82.18
72309,57.35,81.38
