ALGMN,Gender,Diploma,SSC
1201,Male,88.79,78.6
1202,Male,88.79,73.27
1203,Female,88.78,87
1204,Male,88.77,92
1205,Male,88.76,91.6
1206,Female,88.76,90.91
1207,Male,88.76,90.55
1208,Male,88.76,90.55
1209,Male,88.76,88.8
1210,Female,88.76,88.18
1211,Male,88.76,83.8
1212,Female,88.75,98.91
1213,Female,88.75,94
1214,Male,88.75,91.45
1215,Male,88.75,89.2
1216,Female,88.75,86.2
1217,Male,88.75,85.6
1218,Female,88.75,81.6
1219,Male,88.74,84.55
1220,Female,88.73,94
1221,Male,88.73,93.27
1222,Male,88.73,90.91
1223,Male,88.73,85.27
1224,Male,88.73,85
1225,Female,88.73,84.91
1226,Female,88.73,82
1227,Female,88.73,78.73
1228,Male,88.73,76.4
1229,Female,88.71,93.2
1230,Female,88.71,92.55
1231,Female,88.71,92
1232,Male,88.71,91.82
1233,Female,88.71,91
1234,Male,88.71,90.36
1235,Male,88.71,90.18
1236,Female,88.71,88.4
1237,Female,88.71,88
1238,Female,88.71,86.4
1239,Female,88.71,86.4
1240,Female,88.71,85.27
1241,Female,88.71,84.6
1242,Male,88.7,92
1243,Male,88.7,83.82
1244,Male,88.7,83.8
1245,Female,88.69,96.18
1246,Female,88.69,94.55
1247,Female,88.69,94.18
1248,Female,88.69,92.36
1249,Female,88.69,92
1250,Male,88.69,92
1251,Male,88.69,91.45
1252,Male,88.69,90.91
1253,Male,88.69,90.4
1254,Male,88.69,89
1255,Female,88.69,87.8
1256,Female,88.69,87.45
1257,Male,88.68,94
1258,Male,88.68,93.82
1259,Male,88.67,93.64
1260,Male,88.67,90.18
1261,Male,88.67,88.4
1262,Male,88.67,87.6
1263,Male,88.67,85.8
1264,Male,88.67,81.64
1265,Male,88.67,77.27
1266,Male,88.67,70.91
1267,Male,88.65,94.73
1268,Female,88.65,94.55
1269,Female,88.65,93.8
1270,Male,88.65,92.8
1271,Male,88.65,90.73
1272,Male,88.65,90.55
1273,Male,88.65,89.82
1274,Female,88.65,89.6
1275,Female,88.65,89.09
1276,Female,88.65,88.91
1277,Male,88.65,86.73
1278,Male,88.65,86.4
1279,Male,88.65,86.18
1280,Female,88.65,86
1281,Male,88.65,85.09
1282,Female,88.65,80.73
1283,Male,88.65,80.18
1284,Male,88.65,78.6
1285,Male,88.64,91.64
1286,Male,88.63,96
1287,Female,88.63,94
1288,Male,88.63,87.64
1289,Female,88.63,87.4
1290,Female,88.63,86.36
1291,Female,88.63,84
1292,Female,88.61,94.8
1293,Male,88.61,92.36
1294,Male,88.61,89.09
1295,Male,88.61,88.73
1296,Male,88.61,87.64
1297,Female,88.61,87.6
1298,Female,88.61,82.36
1299,Male,88.6,92.8
1300,Male,88.6,80
1301,Female,88.59,93.27
1302,Female,88.59,93.09
1303,Male,88.59,93.09
1304,Male,88.59,91.27
1305,Male,88.59,90.18
1306,Male,88.59,90.18
1307,Male,88.59,88.91
1308,Male,88.59,88.36
1309,Female,88.59,88.18
1310,Female,88.59,88.18
1311,Male,88.59,88.18
1312,Female,88.59,87.64
1313,Male,88.59,86.4
1314,Male,88.59,84.18
1315,Male,88.59,84
1316,Male,88.59,83.54
1317,Male,88.59,79.45
1318,Female,88.57,75.8
1319,Male,88.56,96
1320,Female,88.56,95.09
1321,Male,88.56,92
1322,Male,88.56,90
1323,Female,88.56,86
1324,Female,88.55,91.82
1325,Male,88.55,89.82
1326,Female,88.55,89
1327,Female,88.55,81.4
1328,Female,88.55,78.6
1329,Male,88.55,78.2
1330,Male,88.55,77.82
1331,Male,88.55,77.4
1332,Female,88.53,96.55
1333,Male,88.53,93.45
1334,Female,88.53,92.55
1335,Male,88.53,91.64
1336,Male,88.53,91.09
1337,Male,88.53,90.73
1338,Female,88.53,90.6
1339,Male,88.53,90.55
1340,Male,88.53,88.8
1341,Male,88.53,87.64
1342,Male,88.53,87
1343,Female,88.53,84.8
1344,Male,88.53,73.27
1345,Male,88.52,95.64
1346,Male,88.52,87.45
1347,Male,88.51,90.55
1348,Female,88.51,87.45
1349,Female,88.51,85.64
1350,Male,88.5,92.91
1351,Female,88.5,91.8
1352,Female,88.5,91.45
1353,Female,88.5,89.8
1354,Male,88.5,89.27
1355,Female,88.5,88.36
1356,Female,88.5,88
1357,Female,88.5,80.6
1358,Female,88.48,90.36
1359,Male,88.48,89.82
1360,Female,88.48,84.2
1361,Male,88.48,79.09
1362,Male,88.47,95.82
1363,Male,88.47,93.27
1364,Female,88.47,92.2
1365,Male,88.47,91.8
1366,Male,88.47,91.8
1367,Male,88.47,90.6
1368,Female,88.47,89.64
1369,Male,88.47,87.64
1370,Female,88.47,87.6
1371,Male,88.47,87
1372,Male,88.47,83.27
1373,Female,88.47,80.91
1374,Male,88.47,78.73
1375,Female,88.46,82
1376,Female,88.45,90.73
1377,Female,88.44,96.73
1378,Female,88.44,94.36
1379,Male,88.44,93.6
1380,Female,88.44,91.27
1381,Male,88.44,90
1382,Male,88.44,89.27
1383,Female,88.44,88.8
1384,Female,88.44,88
1385,Female,88.44,86.2
1386,Female,88.44,86.18
1387,Female,88.44,82.2
1388,Male,88.44,76.91
1389,Female,88.42,90.91
1390,Female,88.42,87.09
1391,Female,88.42,79.2
1392,Male,88.42,79.2
1393,Female,88.42,78.6
1394,Male,88.42,60.6
1395,Female,88.41,92.36
1396,Male,88.41,89
1397,Female,88.41,87
1398,Male,88.41,86.73
1399,Male,88.41,86.73
1400,Male,88.41,86.73
1401,Female,88.41,85.6
1402,Male,88.41,84.73
1403,Male,88.41,67
1404,Male,88.4,93.6
1405,Male,88.4,91.82
1406,Male,88.4,85.27
1407,Male,88.4,84
1408,Male,88.4,79.27
1409,Male,88.4,75.82
1410,Female,88.38,93.64
1411,Female,88.38,91.09
1412,Female,88.38,88.8
1413,Male,88.38,88.18
1414,Female,88.38,85.27
1415,Female,88.38,79.45
1416,Male,88.38,79.45
1417,Male,88.36,97.27
1418,Male,88.36,92.91
1419,Male,88.36,87.09
1420,Male,88.36,85.8
1421,Male,88.35,94
1422,Male,88.35,93
1423,Female,88.35,91.64
1424,Female,88.35,89.82
1425,Male,88.35,89.27
1426,Male,88.35,86.2
1427,Male,88.35,84.91
1428,Female,88.35,84
1429,Male,88.35,83.45
1430,Female,88.35,82.91
1431,Female,88.35,80.55
1432,Male,88.35,74.2
1433,Female,88.34,94.18
1434,Male,88.32,89.8
1435,Female,88.32,89.64
1436,Male,88.32,88
1437,Male,88.31,94.18
1438,Female,88.31,92.18
1439,Male,88.31,91.64
1440,Female,88.31,90.6
1441,Male,88.31,87.82
1442,Female,88.31,87.27
1443,Female,88.31,87.09
1444,Male,88.31,85.27
1445,Female,88.31,80
1446,Female,88.31,79.82
1447,Male,88.3,92.6
1448,Male,88.3,88.2
1449,Female,88.3,85.8
1450,Male,88.3,83.8
1451,Female,88.29,97.45
1452,Male,88.29,94.91
1453,Male,88.29,92
1454,Female,88.29,92
1455,Male,88.29,89.27
1456,Female,88.29,88.2
1457,Male,88.29,87.27
1458,Female,88.29,86.8
1459,Male,88.29,85.27
1460,Female,88.29,85.09
1461,Female,88.29,84.8
1462,Female,88.29,83.6
1463,Male,88.29,82.73
1464,Male,88.29,81.8
1465,Male,88.29,81.64
1466,Male,88.29,80.18
1467,Female,88.27,94.73
1468,Male,88.26,92
1469,Female,88.25,93.45
1470,Male,88.25,92.73
1471,Male,88.25,92
1472,Male,88.25,92
1473,Female,88.25,91.82
1474,Male,88.25,90.91
1475,Male,88.25,90.73
1476,Male,88.25,86.55
1477,Female,88.25,86.4
1478,Female,88.25,84.8
1479,Female,88.25,84.18
1480,Male,88.25,84
1481,Female,88.25,83.4
1482,Female,88.25,78.6
1483,Female,88.24,95.09
1484,Male,88.24,94.73
1485,Female,88.24,93.23
1486,Female,88.24,93
1487,Male,88.24,91.82
1488,Female,88.24,90.91
1489,Male,88.24,90.36
1490,Female,88.24,89.27
1491,Female,88.24,89.2
1492,Male,88.24,85.45
1493,Female,88.24,85.27
1494,Male,88.24,85.2
1495,Male,88.24,84.73
1496,Female,88.24,84.36
1497,Female,88.24,84
1498,Male,88.24,83.45
1499,Male,88.24,82
1500,Male,88.24,81.64
1501,Female,88.24,81.6
1502,Male,88.24,81.27
1503,Male,88.24,80.55
1504,Male,88.24,79.45
1505,Female,88.24,78.73
1506,Male,88.23,83.45
1507,Male,88.23,66.18
1508,Female,88.21,94
1509,Male,88.2,93.4
1510,Female,88.2,89.64
1511,Male,88.2,89.27
1512,Male,88.2,88.18
1513,Male,88.19,94.36
1514,Male,88.19,92.73
1515,Male,88.19,92.36
1516,Male,88.19,91.27
1517,Male,88.19,91.09
1518,Male,88.19,90.91
1519,Female,88.19,90.2
1520,Male,88.19,89.27
1521,Female,88.19,89.09
1522,Female,88.19,88.6
1523,Male,88.19,87.6
1524,Female,88.19,86.55
1525,Female,88.19,83.09
1526,Male,88.19,80.4
1527,Male,88.19,79.27
1528,Female,88.19,77.64
1529,Female,88.18,92.73
1530,Female,88.18,90.55
1531,Male,88.18,90.18
1532,Male,88.18,88.8
1533,Male,88.18,88.73
1534,Female,88.18,87.82
1535,Female,88.18,87.8
1536,Male,88.18,86.91
1537,Male,88.18,86.91
1538,Male,88.18,85.6
1539,Female,88.18,84.36
1540,Male,88.18,84.18
1541,Female,88.18,83.09
1542,Male,88.18,82.2
1543,Male,88.18,81.47
1544,Male,88.18,79.64
1545,Male,88.18,75.82
1546,Male,88.16,90
1547,Male,88.15,92.55
1548,Male,88.14,85.4
1549,Female,88.13,93.09
1550,Female,88.13,92.73
1551,Male,88.13,91.82
1552,Male,88.13,89.4
1553,Male,88.13,88.55
1554,Female,88.13,88.36
1555,Male,88.13,88.18
1556,Female,88.13,86.6
1557,Female,88.13,84.73
1558,Female,88.13,81.45
1559,Male,88.13,79.64
1560,Male,88.13,75.09
1561,Male,88.12,94.36
1562,Female,88.12,93.82
1563,Female,88.12,93.64
1564,Female,88.12,93.09
1565,Male,88.12,92.4
1566,Male,88.12,90.18
1567,Female,88.12,90
1568,Male,88.12,89.27
1569,Female,88.12,87.45
1570,Male,88.12,86
1571,Female,88.12,81.64
1572,Male,88.12,81.6
1573,Female,88.12,81.45
1574,Male,88.12,80.6
1575,Male,88.12,70.6
1576,Female,88.12,69
1577,Male,88.11,85.09
1578,Female,88.11,82
1579,Female,88.1,86.6
1580,Female,88.09,88.6
1581,Male,88.09,86.55
1582,Male,88.08,92.73
1583,Female,88.07,94.18
1584,Female,88.06,96.73
1585,Male,88.06,94.91
1586,Female,88.06,94.55
1587,Male,88.06,93.2
1588,Male,88.06,93.09
1589,Male,88.06,92.91
1590,Female,88.06,92.73
1591,Female,88.06,92.36
1592,Male,88.06,91.45
1593,Female,88.06,90.73
1594,Female,88.06,90.36
1595,Female,88.06,90
1596,Male,88.06,90
1597,Male,88.06,89.64
1598,Female,88.06,89.27
1599,Female,88.06,89.09
1600,Female,88.06,89.09
1601,Female,88.06,89
1602,Female,88.06,88.73
1603,Male,88.06,88.73
1604,Male,88.06,88.36
1605,Female,88.06,88
1606,Female,88.06,87.82
1607,Female,88.06,87.2
1608,Female,88.06,86.73
1609,Female,88.06,86.55
1610,Male,88.06,86.4
1611,Male,88.06,86.2
1612,Male,88.06,85.4
1613,Male,88.06,85.27
1614,Female,88.06,84.2
1615,Male,88.06,81.09
1616,Female,88.06,80.73
1617,Male,88.06,77.64
1618,Male,88.06,75.64
1619,Male,88.06,52.46
1620,Female,88,95.45
1621,Female,88,93.82
1622,Female,88,93.09
1623,Male,88,92.91
1624,Female,88,92.73
1625,Female,88,91.82
1626,Female,88,91.09
1627,Male,88,91
1628,Female,88,90.6
1629,Male,88,90.55
1630,Female,88,90.4
1631,Male,88,90.18
1632,Female,88,89.4
1633,Female,88,89.27
1634,Male,88,89.27
1635,Male,88,89.27
1636,Female,88,88.91
1637,Female,88,88.73
1638,Female,88,88.36
1639,Male,88,88
1640,Male,88,87.82
1641,Male,88,86.4
1642,Male,88,86
1643,Male,88,85.8
1644,Male,88,84.55
1645,Male,88,83.27
1646,Female,88,80.18
1647,Female,88,77.27
1648,Female,88,75.8
1649,Male,88,73.64
1650,Female,88,72.91
1651,Male,88,67.82
1652,Male,88,66.6
1653,Female,87.94,95.8
1654,Male,87.94,95.64
1655,Female,87.94,94.18
1656,Male,87.94,94
1657,Female,87.94,92.73
1658,Female,87.94,92.73
1659,Male,87.94,92.36
1660,Female,87.94,92
1661,Male,87.94,91.45
1662,Male,87.94,91.2
1663,Female,87.94,90.73
1664,Female,87.94,90.18
1665,Male,87.94,89.45
1666,Male,87.94,89.4
1667,Female,87.94,89.27
1668,Female,87.94,89.2
1669,Female,87.94,88.91
1670,Female,87.94,88.91
1671,Female,87.94,88.55
1672,Male,87.94,88.55
1673,Male,87.94,88.55
1674,Male,87.94,88.18
1675,Male,87.94,87.45
1676,Male,87.94,86.55
1677,Male,87.94,86.55
1678,Male,87.94,86.55
1679,Female,87.94,85.6
1680,Male,87.94,84.91
1681,Female,87.94,84.36
1682,Female,87.94,83.8
1683,Male,87.94,83.6
1684,Male,87.94,82.91
1685,Male,87.94,82.2
1686,Male,87.94,80.91
1687,Female,87.94,70.2
1688,Male,87.93,93
1689,Female,87.9,90.55
1690,Male,87.9,85.45
1691,Female,87.88,97.27
1692,Male,87.88,94.73
1693,Female,87.88,94.4
1694,Male,87.88,93.82
1695,Female,87.88,92.55
1696,Female,87.88,91.45
1697,Male,87.88,90.91
1698,Female,87.88,89.27
1699,Male,87.88,87.8
1700,Female,87.88,87.4
1701,Male,87.88,87.27
1702,Male,87.88,87.2
1703,Female,87.88,85.82
1704,Female,87.88,85.64
1705,Female,87.88,85.6
1706,Female,87.88,85.27
1707,Male,87.88,84.6
1708,Male,87.88,81.64
1709,Male,87.88,80.55
1710,Female,87.88,78.55
1711,Female,87.88,77.8
1712,Female,87.88,77.4
1713,Female,87.88,76.8
1714,Male,87.88,76.55
1715,Male,87.88,74.55
1716,Female,87.88,74.2
1717,Male,87.88,72.2
1718,Male,87.87,90.2
1719,Female,87.87,89
1720,Male,87.84,85.09
1721,Male,87.84,75.27
1722,Male,87.82,92.91
1723,Female,87.82,91.27
1724,Female,87.82,90.6
1725,Female,87.82,90.36
1726,Female,87.82,88.8
1727,Female,87.82,88.55
1728,Male,87.82,88
1729,Male,87.82,88
1730,Female,87.82,86
1731,Male,87.82,85.82
1732,Male,87.82,85.82
1733,Female,87.82,84.73
1734,Female,87.82,83.09
1735,Male,87.82,82.4
1736,Female,87.82,81
1737,Male,87.82,75.2
1738,Male,87.81,93.82
1739,Female,87.81,93.09
1740,Male,87.81,91.6
1741,Male,87.81,90.6
1742,Female,87.81,90.36
1743,Female,87.81,90.18
1744,Female,87.81,85.2
1745,Female,87.81,84.55
1746,Male,87.81,81.6
1747,Female,87.81,77.45
1748,Male,87.8,91.82
1749,Female,87.8,88
1750,Male,87.8,84.18
1751,Male,87.76,96.55
1752,Female,87.76,95.82
1753,Female,87.76,93.82
1754,Male,87.76,93.82
1755,Female,87.76,92.6
1756,Female,87.76,91.8
1757,Male,87.76,91.6
1758,Female,87.76,90.8
1759,Male,87.76,89.82
1760,Female,87.76,89.27
1761,Female,87.76,89.09
1762,Female,87.76,88.91
1763,Male,87.76,88.18
1764,Female,87.76,87.82
1765,Female,87.76,87.64
1766,Male,87.76,87.64
1767,Male,87.76,86.8
1768,Female,87.76,86.73
1769,Male,87.76,86.36
1770,Male,87.76,86.2
1771,Male,87.76,85.82
1772,Female,87.76,82.91
1773,Male,87.76,79.45
1774,Male,87.76,78.18
1775,Male,87.76,77.8
1776,Male,87.76,77.45
1777,Male,87.76,76.2
1778,Female,87.76,73.09
1779,Male,87.75,95.45
1780,Male,87.75,94.91
1781,Male,87.75,94.73
1782,Male,87.75,94.73
1783,Male,87.75,93.45
1784,Female,87.75,91.45
1785,Male,87.75,90
1786,Male,87.75,90
1787,Female,87.75,89.45
1788,Female,87.75,89.09
1789,Male,87.75,88.55
1790,Female,87.75,88
1791,Female,87.75,88
1792,Male,87.75,87.64
1793,Female,87.75,87
1794,Female,87.75,86.8
1795,Female,87.75,83.09
1796,Female,87.75,81.64
1797,Female,87.75,79.8
1798,Male,87.74,87.2
1799,Female,87.71,95.64
1800,Male,87.71,94.18
1801,Female,87.71,90.18
1802,Male,87.71,88.91
1803,Male,87.71,86.71
1804,Female,87.71,86.6
1805,Female,87.71,85.45
1806,Female,87.71,84.6
1807,Female,87.71,81.4
1808,Male,87.71,80.36
1809,Female,87.71,77.27
1810,Female,87.7,93.64
1811,Female,87.7,93.4
1812,Female,87.7,91.82
1813,Male,87.7,90.18
1814,Male,87.7,87.4
1815,Male,87.7,85.8
1816,Male,87.7,83.09
1817,Male,87.7,82.91
1818,Female,87.69,96.18
1819,Male,87.69,95.45
1820,Female,87.69,94
1821,Male,87.69,93.27
1822,Female,87.69,91.82
1823,Female,87.69,91.64
1824,Male,87.69,90.36
1825,Female,87.69,88.36
1826,Female,87.69,88.2
1827,Male,87.69,87.8
1828,Female,87.69,86.73
1829,Male,87.69,86.73
1830,Female,87.69,85.8
1831,Female,87.69,84.8
1832,Female,87.69,82.73
1833,Female,87.69,81.4
1834,Female,87.68,87.27
1835,Male,87.67,81.6
1836,Male,87.67,79.38
1837,Female,87.65,97.09
1838,Female,87.65,93.09
1839,Male,87.65,92.73
1840,Male,87.65,91
1841,Male,87.65,90.73
1842,Female,87.65,90.55
1843,Female,87.65,89.8
1844,Male,87.65,89.64
1845,Male,87.65,88.91
1846,Female,87.65,88.36
1847,Male,87.65,88.2
1848,Male,87.65,85.09
1849,Female,87.65,84.55
1850,Male,87.65,82.73
1851,Male,87.65,82.2
1852,Male,87.65,81.64
1853,Female,87.65,80.6
1854,Male,87.65,79
1855,Male,87.64,78
1856,Male,87.64,46.4
1857,Female,87.63,95.82
1858,Male,87.63,93.64
1859,Female,87.63,91.82
1860,Female,87.63,91.27
1861,Male,87.63,90.91
1862,Male,87.63,90.36
1863,Female,87.63,88.91
1864,Male,87.63,87.64
1865,Female,87.63,87.2
1866,Female,87.63,82.6
1867,Female,87.63,80.4
1868,Female,87.63,79.27
1869,Male,87.63,60.46
1870,Female,87.6,93.2
1871,Male,87.6,89.64
1872,Female,87.6,89.64
1873,Female,87.6,89.2
1874,Male,87.6,86.91
1875,Male,87.6,69.8
1876,Male,87.59,94.18
1877,Male,87.59,92.55
1878,Male,87.59,92.55
1879,Male,87.59,92.36
1880,Male,87.59,92
1881,Male,87.59,91.8
1882,Female,87.59,91.64
1883,Male,87.59,90.55
1884,Male,87.59,90
1885,Male,87.59,89.6
1886,Female,87.59,89.27
1887,Female,87.59,86.8
1888,Male,87.59,86.73
1889,Female,87.59,86.4
1890,Female,87.59,86.18
1891,Female,87.59,85.82
1892,Female,87.59,83.27
1893,Female,87.59,82.55
1894,Female,87.59,81.4
1895,Male,87.59,81.09
1896,Female,87.59,79.8
1897,Female,87.59,77.82
1898,Male,87.59,62
1899,Female,87.58,89.82
1900,Male,87.58,86.18
1901,Female,87.58,84.8
1902,Female,87.58,82.6
1903,Male,87.58,81.6
1904,Female,87.58,79.82
1905,Male,87.58,71.8
1906,Female,87.57,95.45
1907,Male,87.56,94.18
1908,Female,87.56,93.27
1909,Female,87.56,91.33
1910,Female,87.56,91.09
1911,Female,87.56,90.18
1912,Female,87.56,89.09
1913,Male,87.56,88.6
1914,Male,87.56,83.6
1915,Female,87.56,81.82
1916,Female,87.56,70.4
1917,Male,87.54,90
1918,Female,87.53,94.36
1919,Male,87.53,91.09
1920,Female,87.53,91.09
1921,Female,87.53,88.91
1922,Female,87.53,88.73
1923,Female,87.53,86.55
1924,Female,87.53,85
1925,Male,87.53,84.73
1926,Female,87.53,84.36
1927,Male,87.53,83.64
1928,Female,87.53,77.64
1929,Male,87.53,77.09
1930,Female,87.53,74
1931,Female,87.52,93.09
1932,Male,87.52,92.91
1933,Female,87.52,92
1934,Male,87.52,90.73
1935,Male,87.52,89.09
1936,Female,87.52,88
1937,Female,87.52,87.27
1938,Male,87.52,86.55
1939,Female,87.52,86.36
1940,Male,87.52,83.45
1941,Male,87.52,83
1942,Male,87.52,76
1943,Male,87.52,66.2
1944,Male,87.52,65.6
1945,Male,87.51,69.09
1946,Male,87.5,94.73
1947,Female,87.5,90.2
1948,Male,87.5,89.8
1949,Female,87.5,89.4
1950,Male,87.5,88.73
1951,Female,87.5,87.4
1952,Female,87.5,85.64
1953,Female,87.5,74.91
1954,Male,87.5,72.4
1955,Female,87.49,90.6
1956,Female,87.49,85.82
1957,Female,87.47,92.18
1958,Male,87.47,91.8
1959,Male,87.47,91.45
1960,Male,87.47,89.8
1961,Male,87.47,87.09
1962,Male,87.47,85.82
1963,Male,87.47,85.27
1964,Female,87.47,83.27
1965,Female,87.47,82
1966,Male,87.47,81.6
1967,Male,87.47,81.27
1968,Male,87.47,80.55
1969,Female,87.47,77.8
1970,Female,87.47,72.55
1971,Female,87.45,93.64
1972,Male,87.45,92.6
1973,Female,87.45,85.2
1974,Female,87.45,83.2
1975,Male,87.45,77.64
1976,Male,87.44,92.36
1977,Male,87.44,92.18
1978,Male,87.44,91.82
1979,Male,87.44,91.6
1980,Male,87.44,89.45
1981,Female,87.44,88.55
1982,Male,87.44,87.45
1983,Female,87.44,85.27
1984,Male,87.44,84.91
1985,Male,87.44,73.64
1986,Female,87.44,73.4
1987,Female,87.44,72.36
1988,Female,87.42,86.91
1989,Male,87.42,77.45
1990,Male,87.41,93.82
1991,Female,87.41,90.73
1992,Female,87.41,90
1993,Female,87.41,88.55
1994,Male,87.41,86.6
1995,Male,87.41,86.18
1996,Female,87.41,85.64
1997,Female,87.41,83.8
1998,Male,87.41,83.8
1999,Female,87.41,81.82
2000,Male,87.41,81.64
2001,Male,87.41,81.27
2002,Male,87.41,78.55
2003,Male,87.41,76.73
2004,Female,87.4,88.55
2005,Female,87.4,87.6
2006,Female,87.39,93.82
2007,Female,87.39,92.36
2008,Male,87.39,81.8
2009,Male,87.39,79.82
2010,Male,87.39,79.45
2011,Male,87.39,77.27
2012,Male,87.38,91.82
2013,Male,87.38,89.09
2014,Female,87.38,88.2
2015,Female,87.38,88
2016,Female,87.38,88
2017,Female,87.38,88
2018,Male,87.38,87.27
2019,Male,87.38,84.55
2020,Male,87.38,83.45
2021,Female,87.38,83.27
2022,Female,87.38,80.55
2023,Male,87.38,78.2
2024,Female,87.37,86
2025,Male,87.35,93.6
2026,Male,87.35,92.73
2027,Female,87.35,92.36
2028,Female,87.35,91.09
2029,Female,87.35,90.73
2030,Male,87.35,90.73
2031,Male,87.35,90.55
2032,Male,87.35,89.27
2033,Female,87.35,88.18
2034,Male,87.35,87.82
2035,Male,87.35,87.09
2036,Female,87.35,86.91
2037,Male,87.35,86.73
2038,Female,87.35,85.45
2039,Female,87.35,85.2
2040,Male,87.35,81.8
2041,Male,87.35,80.73
2042,Female,87.35,75.6
2043,Male,87.34,87.4
2044,Male,87.33,90.36
2045,Female,87.33,89.27
2046,Female,87.33,88
2047,Male,87.33,85.2
2048,Female,87.33,85
2049,Female,87.33,84.73
2050,Male,87.33,79.64
2051,Male,87.33,70.73
2052,Female,87.31,96.55
2053,Male,87.31,92.55
2054,Male,87.31,92
2055,Male,87.31,90.73
2056,Female,87.31,90.73
2057,Female,87.31,90.2
2058,Female,87.31,89.45
2059,Female,87.31,89.09
2060,Male,87.31,88.91
2061,Male,87.31,88.91
2062,Female,87.31,88.8
2063,Female,87.31,88.4
2064,Male,87.31,88.36
2065,Female,87.31,88.18
2066,Male,87.31,88
2067,Male,87.31,88
2068,Female,87.31,87.8
2069,Female,87.31,87.27
2070,Female,87.31,86.73
2071,Female,87.31,85.82
2072,Male,87.31,84.73
2073,Male,87.31,81.64
2074,Male,87.3,86.91
2075,Male,87.29,95.64
2076,Male,87.29,92.91
2077,Male,87.29,92.73
2078,Male,87.29,91.45
2079,Male,87.29,90.55
2080,Female,87.29,89.4
2081,Male,87.29,88.55
2082,Male,87.29,86.91
2083,Male,87.29,86.8
2084,Male,87.29,83.2
2085,Male,87.29,82.91
2086,Female,87.29,80.91
2087,Male,87.29,79.82
2088,Male,87.29,76.73
2089,Male,87.29,76.4
2090,Male,87.29,53.85
2091,Female,87.28,79.6
2092,Male,87.27,86.55
2093,Male,87.27,86.55
2094,Male,87.27,86.18
2095,Male,87.27,85.64
2096,Male,87.27,84.91
2097,Female,87.27,84.36
2098,Female,87.27,83.45
