ALGMN,Diploma,SSC,Gender
12348,79.15,88.36,Male
12349,79.15,87.45,Male
12350,79.15,86.91,Male
12351,79.15,86.2,Male
12352,79.15,85.4,Female
12353,79.15,84.55,Male
12354,79.15,83.8,Male
12355,79.15,83,Female
12356,79.15,82.6,Male
12357,79.15,82.6,Female
12358,79.15,81.8,Male
12359,79.15,81.8,Female
12360,79.15,81.09,Male
12361,79.15,81,Male
12362,79.15,80.6,Female
12363,79.15,80.6,Female
12364,79.15,78.6,Female
12365,79.15,78.46,Male
12366,79.15,77.2,Female
12367,79.15,76.8,Male
12368,79.15,75.4,Male
12369,79.15,75.4,Female
12370,79.15,74.67,Male
12371,79.15,73.4,Male
12372,79.15,72.4,Male
12373,79.15,71,Male
12374,79.15,60.4,Male
12375,79.15,57.4,Male
12376,79.13,94,Female
12377,79.13,92,Female
12378,79.13,92,Male
12379,79.13,91.2,Male
12380,79.13,89.4,Female
12381,79.13,88.8,Male
12382,79.13,88.73,Female
12383,79.13,88.6,Male
12384,79.13,88.2,Male
12385,79.13,87.45,Male
12386,79.13,86.6,Female
12387,79.13,86.6,Female
12388,79.13,85.2,Female
12389,79.13,85.2,Female
12390,79.13,84.8,Male
12391,79.13,84.8,Female
12392,79.13,84.6,Female
12393,79.13,83.2,Male
12394,79.13,82,Female
12395,79.13,81,Male
12396,79.13,81,Male
12397,79.13,80.6,Female
12398,79.13,80.55,Male
12399,79.13,80.33,Male
12400,79.13,79.2,Female
12401,79.13,78.6,Female
12402,79.13,78.4,Male
12403,79.13,76.2,Male
12404,79.13,74.36,Male
12405,79.13,73.8,Female
12406,79.13,70.73,Male
12407,79.13,70.2,Female
12408,79.12,92.6,Female
12409,79.12,91.4,Female
12410,79.12,89,Male
12411,79.12,88.8,Male
12412,79.12,88.8,Female
12413,79.12,87.6,Male
12414,79.12,87.6,Male
12415,79.12,87.4,Male
12416,79.12,87.2,Female
12417,79.12,87.09,Male
12418,79.12,87,Male
12419,79.12,86.2,Female
12420,79.12,85.4,Male
12421,79.12,85.4,Female
12422,79.12,85.2,Male
12423,79.12,85,Male
12424,79.12,83.6,Male
12425,79.12,83.4,Female
12426,79.12,82.8,Male
12427,79.12,82.8,Male
12428,79.12,82.55,Female
12429,79.12,82.4,Male
12430,79.12,81.8,Male
12431,79.12,81.6,Female
12432,79.12,81.45,Male
12433,79.12,81.4,Male
12434,79.12,80.36,Female
12435,79.12,77.4,Male
12436,79.12,77.4,Male
12437,79.12,77.4,Female
12438,79.12,76.2,Male
12439,79.12,75.6,Female
12440,79.12,74.91,Female
12441,79.12,74.73,Male
12442,79.12,72.2,Male
12443,79.12,69.6,Female
12444,79.12,69.27,Male
12445,79.12,67.09,Male
12446,79.12,61.8,Male
12447,79.1,91.6,Female
12448,79.09,91.2,Male
12449,79.09,89.4,Male
12450,79.09,89.4,Female
12451,79.09,88.55,Female
12452,79.09,88.2,Female
12453,79.09,87.27,Male
12454,79.09,87.2,Female
12455,79.09,86.4,Female
12456,79.09,86.2,Male
12457,79.09,85,Female
12458,79.09,85,Female
12459,79.09,84.2,Male
12460,79.09,84,Female
12461,79.09,84,Male
12462,79.09,82.4,Female
12463,79.09,81.6,Male
12464,79.09,81.4,Male
12465,79.09,80,Male
12466,79.09,79.8,Female
12467,79.09,79.4,Male
12468,79.09,78.8,Male
12469,79.09,78.8,Male
12470,79.09,77.82,Male
12471,79.09,77.6,Female
12472,79.09,77,Female
12473,79.09,76.6,Female
12474,79.09,76.2,Male
12475,79.09,74.8,Male
12476,79.09,74.4,Female
12477,79.09,72.73,Female
12478,79.09,71.8,Male
12479,79.09,71,Female
12480,79.09,70,Male
12481,79.09,70,Female
12482,79.09,69.45,Male
12483,79.09,68.5,Male
12484,79.09,67.6,Male
12485,79.09,64.8,Female
12486,79.09,62.6,Male
12487,79.09,61.4,Male
12488,79.09,58,Male
12489,79.07,94.4,Female
12490,79.07,90.4,Female
12491,79.07,82.5,Male
12492,79.06,92.4,Male
12493,79.06,91.8,Male
12494,79.06,91.2,Male
12495,79.06,90.8,Male
12496,79.06,90.4,Male
12497,79.06,89.8,Male
12498,79.06,89.8,Male
12499,79.06,89.6,Female
12500,79.06,89.6,Male
12501,79.06,89.4,Male
12502,79.06,89.2,Male
12503,79.06,89,Male
12504,79.06,89,Male
12505,79.06,88.8,Male
12506,79.06,88.55,Female
12507,79.06,88.2,Female
12508,79.06,87.8,Male
12509,79.06,87.6,Female
12510,79.06,87.4,Male
12511,79.06,87.2,Male
12512,79.06,87,Female
12513,79.06,86.8,Male
12514,79.06,86.6,Female
12515,79.06,86.6,Female
12516,79.06,86.55,Male
12517,79.06,86.4,Male
12518,79.06,85.8,Male
12519,79.06,85.4,Male
12520,79.06,85.4,Female
12521,79.06,85,Male
12522,79.06,84.8,Male
12523,79.06,84.6,Male
12524,79.06,84.6,Male
12525,79.06,84.18,Male
12526,79.06,84,Male
12527,79.06,83.45,Female
12528,79.06,83,Male
12529,79.06,82.8,Female
12530,79.06,82,Female
12531,79.06,81.8,Male
12532,79.06,81.6,Female
12533,79.06,81.2,Male
12534,79.06,80.8,Female
12535,79.06,80.2,Female
12536,79.06,80.2,Male
12537,79.06,80.18,Male
12538,79.06,79.4,Male
12539,79.06,79.4,Female
12540,79.06,79.4,Male
12541,79.06,77.6,Female
12542,79.06,77.45,Male
12543,79.06,75.6,Female
12544,79.06,75.45,Male
12545,79.06,75.4,Male
12546,79.06,74.6,Male
12547,79.06,74.4,Female
12548,79.06,74.4,Female
12549,79.06,74,Male
12550,79.06,73.4,Female
12551,79.06,71.27,Female
12552,79.06,71,Female
12553,79.06,70.8,Male
12554,79.06,70.36,Male
12555,79.06,70.2,Female
12556,79.06,66.36,Male
12557,79.06,66,Male
12558,79.06,60.2,Male
12559,79.06,60,Male
12560,79.06,59.27,Female
12561,79.06,48,Male
12562,79.05,90,Male
12563,79.04,86.8,Female
12564,79.04,81.09,Female
12565,79.03,95.2,Female
12566,79.03,92.18,Male
12567,79.03,91.8,Female
12568,79.03,89,Male
12569,79.03,88.8,Female
12570,79.03,87.2,Female
12571,79.03,86.17,Male
12572,79.03,85.4,Female
12573,79.03,85,Female
12574,79.03,84.4,Female
12575,79.03,83,Male
12576,79.03,82.55,Male
12577,79.03,81.4,Male
12578,79.03,81.2,Female
12579,79.03,81.2,Male
12580,79.03,80.73,Male
12581,79.03,78,Male
12582,79.03,77.6,Female
12583,79.03,77.6,Female
12584,79.03,77,Female
12585,79.03,76.4,Male
12586,79.03,75.8,Male
12587,79.03,74,Male
12588,79.03,73,Male
12589,79.03,71.2,Female
12590,79.03,70.18,Male
12591,79.03,69.4,Male
12592,79.03,68,Male
12593,79.03,66.2,Female
12594,79.03,65.4,Male
12595,79.03,59,Male
12596,79.03,49,Male
12597,79,93.2,Male
12598,79,93,Male
12599,79,93,Male
12600,79,92.4,Male
12601,79,92.2,Male
12602,79,91.64,Male
12603,79,91.4,Male
12604,79,90.8,Male
12605,79,90.6,Female
12606,79,90.4,Female
12607,79,90.4,Male
12608,79,90.2,Male
12609,79,89.8,Male
12610,79,89.8,Male
12611,79,89.6,Female
12612,79,89.2,Female
12613,79,89,Male
12614,79,88.4,Male
12615,79,88.4,Male
12616,79,88.4,Female
12617,79,88.4,Female
12618,79,88.2,Male
12619,79,88,Female
12620,79,87.8,Female
12621,79,87.6,Female
12622,79,87.6,Female
12623,79,87.4,Female
12624,79,87.2,Male
12625,79,87.2,Female
12626,79,87.09,Male
12627,79,87,Male
12628,79,87,Female
12629,79,86.6,Male
12630,79,86.6,Female
12631,79,86.4,Female
12632,79,86.2,Male
12633,79,86.2,Male
12634,79,86.2,Female
12635,79,85.82,Male
12636,79,85.8,Female
12637,79,85.6,Male
12638,79,85.6,Female
12639,79,85.6,Male
12640,79,85,Female
12641,79,84.6,Male
12642,79,84,Female
12643,79,84,Female
12644,79,83.8,Female
12645,79,83.8,Male
12646,79,83.6,Female
12647,79,83.45,Male
12648,79,83.4,Male
12649,79,83.09,Female
12650,79,83,Male
12651,79,83,Male
12652,79,82.8,Male
12653,79,82.8,Female
12654,79,82,Male
12655,79,81.2,Male
12656,79,81.2,Male
12657,79,81,Female
12658,79,81,Female
12659,79,80.4,Male
12660,79,80.2,Male
12661,79,80,Male
12662,79,80,Male
12663,79,79.8,Male
12664,79,79.8,Male
12665,79,79.6,Male
12666,79,79.6,Male
12667,79,79.33,Male
12668,79,79.08,Female
12669,79,78.6,Male
12670,79,78.6,Male
12671,79,78.2,Male
12672,79,78.2,Male
12673,79,78,Male
12674,79,77.2,Male
12675,79,76.8,Male
12676,79,76.2,Female
12677,79,76,Female
12678,79,75.4,Male
12679,79,75.4,Female
12680,79,75.2,Male
12681,79,74.55,Male
12682,79,74.2,Female
12683,79,73.85,Male
12684,79,73.6,Male
12685,79,73.45,Male
12686,79,72.6,Female
12687,79,71.4,Male
12688,79,70.8,Male
12689,79,70.6,Female
12690,79,69.6,Male
12691,79,68.18,Male
12692,79,66.2,Female
12693,79,63.4,Female
12694,79,61.27,Female
12695,79,59.2,Male
12696,79,58.15,Male
12697,79,58,Male
12698,78.99,83.6,Male
12699,78.99,63.6,Female
12700,78.98,94.2,Female
12701,78.97,90.2,Male
12702,78.97,90.2,Female
12703,78.97,90,Male
12704,78.97,88.18,Female
12705,78.97,88,Male
12706,78.97,87.2,Female
12707,78.97,87,Male
12708,78.97,86.8,Male
12709,78.97,86.6,Female
12710,78.97,86.4,Female
12711,78.97,86,Female
12712,78.97,85.8,Female
12713,78.97,85.6,Male
12714,78.97,84.4,Male
12715,78.97,84.4,Female
12716,78.97,84.2,Male
12717,78.97,83.4,Female
12718,78.97,83.2,Female
12719,78.97,81.8,Male
12720,78.97,80,Male
12721,78.97,79.6,Male
12722,78.97,79,Female
12723,78.97,78.73,Male
12724,78.97,78,Female
12725,78.97,77.82,Male
12726,78.97,76.55,Male
12727,78.97,76.2,Male
12728,78.97,75.6,Male
12729,78.97,75.09,Male
12730,78.97,74.8,Female
12731,78.97,74.55,Male
12732,78.97,73.8,Male
12733,78.97,73,Male
12734,78.97,72.2,Female
12735,78.97,69.82,Male
12736,78.97,67.6,Male
12737,78.97,67.2,Male
12738,78.97,66.4,Male
12739,78.97,63.8,Male
12740,78.97,59.2,Male
12741,78.96,83.45,Male
12742,78.95,83.2,Female
12743,78.95,72.6,Female
12744,78.95,69.6,Male
12745,78.95,62.18,Male
12746,78.94,91.64,Male
12747,78.94,91.6,Male
12748,78.94,90,Female
12749,78.94,89.8,Female
12750,78.94,89.4,Male
12751,78.94,89.4,Male
12752,78.94,88.6,Male
12753,78.94,88.4,Male
12754,78.94,88.4,Female
12755,78.94,88.2,Female
12756,78.94,87.6,Male
12757,78.94,87.6,Male
12758,78.94,87.6,Female
12759,78.94,87.6,Female
12760,78.94,87,Male
12761,78.94,86.2,Female
12762,78.94,85.8,Male
12763,78.94,85.4,Male
12764,78.94,84.91,Male
12765,78.94,84.6,Male
12766,78.94,84.2,Male
12767,78.94,84.2,Female
12768,78.94,83.8,Female
12769,78.94,83.6,Male
12770,78.94,82.6,Male
12771,78.94,81.8,Male
12772,78.94,81.6,Male
12773,78.94,79.4,Male
12774,78.94,79.4,Male
12775,78.94,79.2,Male
12776,78.94,78.8,Female
12777,78.94,78.2,Male
12778,78.94,78,Female
12779,78.94,78,Female
12780,78.94,77.2,Male
12781,78.94,77.2,Female
12782,78.94,76.6,Male
12783,78.94,75.8,Male
12784,78.94,75.6,Female
12785,78.94,74.8,Female
12786,78.94,74.55,Female
12787,78.94,74.4,Female
12788,78.94,74.2,Male
12789,78.94,74.2,Male
12790,78.94,71.83,Male
12791,78.94,71.64,Female
12792,78.94,71.6,Male
12793,78.94,71.4,Female
12794,78.94,71.4,Male
12795,78.94,70.4,Male
12796,78.94,69.27,Male
12797,78.94,68.4,Female
12798,78.94,68.4,Male
12799,78.94,68.18,Female
12800,78.94,68,Female
12801,78.94,67.27,Male
12802,78.94,65.6,Female
12803,78.94,62,Male
12804,78.94,61,Male
12805,78.94,59,Female
12806,78.93,86.8,Female
12807,78.93,81.6,Male
12808,78.93,71.8,Male
12809,78.91,91.4,Female
12810,78.91,88.8,Female
12811,78.91,87.4,Female
12812,78.91,86.8,Male
12813,78.91,86.8,Female
12814,78.91,86.2,Male
12815,78.91,86,Male
12816,78.91,85.6,Male
12817,78.91,85.6,Male
12818,78.91,84.8,Female
12819,78.91,84.73,Female
12820,78.91,84.2,Female
12821,78.91,83.6,Female
12822,78.91,83,Male
12823,78.91,82.73,Male
12824,78.91,82.6,Male
12825,78.91,81.8,Female
12826,78.91,81.2,Female
12827,78.91,80.8,Male
12828,78.91,80.6,Male
12829,78.91,79.4,Male
12830,78.91,79.2,Male
12831,78.91,78.2,Male
12832,78.91,75.09,Male
12833,78.91,74.2,Male
12834,78.91,73.6,Female
12835,78.91,73.45,Male
12836,78.91,73.23,Female
12837,78.91,72.15,Male
12838,78.91,70.73,Male
12839,78.91,70.6,Male
12840,78.91,66.4,Male
12841,78.9,87.4,Male
12842,78.89,87.8,Female
12843,78.88,96.4,Male
12844,78.88,94.36,Male
12845,78.88,93.6,Male
12846,78.88,92.4,Male
12847,78.88,92,Female
12848,78.88,91.4,Male
12849,78.88,90.8,Male
12850,78.88,90.4,Female
12851,78.88,90.2,Male
12852,78.88,89.8,Female
12853,78.88,88.6,Male
12854,78.88,88.36,Male
12855,78.88,88.2,Male
12856,78.88,88.2,Female
12857,78.88,87.8,Female
12858,78.88,87.8,Female
12859,78.88,87.6,Female
12860,78.88,87.4,Female
12861,78.88,86.8,Male
12862,78.88,86.4,Male
12863,78.88,86.2,Male
12864,78.88,85.64,Male
12865,78.88,85.6,Male
12866,78.88,85.6,Male
12867,78.88,85,Male
12868,78.88,85,Female
12869,78.88,85,Male
12870,78.88,84.73,Male
12871,78.88,84.6,Female
12872,78.88,84.2,Male
12873,78.88,84,Female
12874,78.88,84,Male
12875,78.88,83.8,Female
12876,78.88,83.8,Female
12877,78.88,82.8,Male
12878,78.88,82.8,Male
12879,78.88,82.55,Male
12880,78.88,82.55,Male
12881,78.88,82.2,Male
12882,78.88,81.2,Female
12883,78.88,81,Male
12884,78.88,80.8,Female
12885,78.88,80.8,Female
12886,78.88,79.8,Female
12887,78.88,79.4,Female
12888,78.88,79.09,Male
12889,78.88,78.8,Male
12890,78.88,78.8,Female
12891,78.88,78.6,Male
12892,78.88,78.18,Female
12893,78.88,77.4,Male
12894,78.88,77.2,Male
12895,78.88,76.73,Male
12896,78.88,76.4,Male
12897,78.88,76.4,Female
12898,78.88,76.2,Male
12899,78.88,76.2,Male
12900,78.88,75.6,Female
12901,78.88,74.91,Male
12902,78.88,74.8,Female
12903,78.88,74,Female
12904,78.88,73.8,Male
12905,78.88,72.91,Male
12906,78.88,72.55,Male
12907,78.88,72.4,Male
12908,78.88,71.82,Male
12909,78.88,71.6,Male
12910,78.88,70.86,Male
12911,78.88,70.8,Female
12912,78.88,70.55,Male
12913,78.88,69.45,Male
12914,78.88,69.09,Female
12915,78.88,68.6,Male
12916,78.88,68.4,Female
12917,78.88,67.64,Male
12918,78.88,66.6,Female
12919,78.88,66.5,Male
12920,78.88,64,Female
12921,78.88,62.8,Male
12922,78.88,60,Male
12923,78.88,53.38,Female
12924,78.87,89.67,Male
12925,78.87,71.67,Male
12926,78.86,90,Male
12927,78.86,66.6,Male
12928,78.85,93.8,Male
12929,78.85,91.2,Female
12930,78.85,90,Female
12931,78.85,87.8,Female
12932,78.85,86.8,Male
12933,78.85,86.6,Female
12934,78.85,86.4,Female
12935,78.85,86,Female
12936,78.85,84.2,Male
12937,78.85,83.2,Female
12938,78.85,83.2,Male
12939,78.85,82.6,Female
12940,78.85,81.09,Male
12941,78.85,80.18,Male
12942,78.85,79.2,Male
12943,78.85,78,Male
12944,78.85,77.64,Male
12945,78.85,77.2,Male
12946,78.85,76.4,Male
12947,78.85,76.36,Male
12948,78.85,75.82,Female
12949,78.85,75.8,Male
12950,78.85,75.8,Female
12951,78.85,75.27,Male
12952,78.85,74.4,Female
12953,78.85,72.91,Male
12954,78.85,72.2,Male
12955,78.85,70.8,Male
12956,78.85,69.07,Male
12957,78.85,67.45,Male
12958,78.85,66.4,Male
12959,78.85,60,Male
12960,78.85,58,Male
12961,78.85,54.36,Male
12962,78.83,72.2,Male
12963,78.82,96.4,Male
12964,78.82,92.6,Female
12965,78.82,90.2,Male
12966,78.82,88.73,Male
12967,78.82,88,Female
12968,78.82,87,Female
12969,78.82,86.8,Female
12970,78.82,86.8,Female
12971,78.82,86.2,Male
12972,78.82,86,Male
12973,78.82,85.8,Female
12974,78.82,85.8,Male
12975,78.82,85,Female
12976,78.82,84.8,Male
12977,78.82,84.8,Female
12978,78.82,84.4,Male
12979,78.82,83.82,Male
12980,78.82,83.8,Female
12981,78.82,83.6,Female
12982,78.82,82.4,Male
12983,78.82,82.2,Male
12984,78.82,82,Male
12985,78.82,81.8,Male
12986,78.82,81.09,Female
12987,78.82,80.4,Male
12988,78.82,79.8,Female
12989,78.82,79.8,Female
12990,78.82,79.4,Male
12991,78.82,79.4,Male
12992,78.82,79.2,Male
12993,78.82,79.2,Female
12994,78.82,79.2,Female
12995,78.82,78.8,Male
12996,78.82,78.73,Male
12997,78.82,77.8,Male
12998,78.82,77.6,Female
12999,78.82,77,Male
13000,78.82,76.2,Male
13001,78.82,75.8,Male
13002,78.82,75.6,Male
13003,78.82,75.04,Male
13004,78.82,75,Female
13005,78.82,74.8,Female
13006,78.82,73.82,Female
13007,78.82,73.6,Female
13008,78.82,73.6,Male
13009,78.82,73.6,Male
13010,78.82,73.09,Female
13011,78.82,70.18,Male
13012,78.82,68,Male
13013,78.82,64,Female
13014,78.82,58,Female
13015,78.81,94,Female
13016,78.81,87.2,Female
13017,78.81,85.4,Female
13018,78.81,85,Female
13019,78.81,84.6,Female
13020,78.81,84.4,Female
13021,78.81,83,Female
13022,78.81,82.8,Female
13023,78.81,82.8,Female
13024,78.81,82.6,Male
13025,78.81,81.8,Male
13026,78.81,79.8,Female
13027,78.81,77.6,Female
13028,78.81,74,Female
13029,78.81,71,Female
13030,78.8,91.2,Female
13031,78.8,76.2,Male
13032,78.8,72,Male
13033,78.79,89.8,Female
13034,78.79,88.2,Female
13035,78.79,88,Female
13036,78.79,86.6,Male
13037,78.79,86.4,Male
13038,78.79,85.8,Male
13039,78.79,85.6,Male
13040,78.79,84.2,Male
13041,78.79,84,Male
13042,78.79,84,Male
13043,78.79,83.45,Male
13044,78.79,83,Male
13045,78.79,82.2,Female
13046,78.79,81.83,Male
13047,78.79,81.8,Female
13048,78.79,80.8,Female
13049,78.79,80.8,Female
13050,78.79,80.4,Male
13051,78.79,79.82,Female
13052,78.79,79.45,Male
13053,78.79,78.4,Male
13054,78.79,78,Female
13055,78.79,75.45,Male
13056,78.79,72.2,Male
13057,78.79,71.27,Male
13058,78.79,70.91,Male
13059,78.79,70.18,Male
13060,78.79,68.91,Male
13061,78.79,61.45,Female
13062,78.78,68.31,Male
13063,78.77,86.36,Female
13064,78.77,80.6,Female
13065,78.76,91,Male
13066,78.76,89.4,Male
13067,78.76,88,Female
13068,78.76,86.55,Male
13069,78.76,85.27,Male
13070,78.76,84.8,Male
13071,78.76,84.8,Male
13072,78.76,84.2,Male
13073,78.76,83.8,Female
13074,78.76,83.2,Female
13075,78.76,83.2,Male
13076,78.76,83.09,Female
13077,78.76,82,Female
13078,78.76,81.4,Female
13079,78.76,81.2,Male
13080,78.76,80.4,Female
13081,78.76,80,Male
13082,78.76,79.6,Male
13083,78.76,79.2,Male
13084,78.76,77.8,Female
13085,78.76,77.6,Female
13086,78.76,77.4,Male
13087,78.76,76.6,Male
13088,78.76,76.2,Female
13089,78.76,76.2,Female
13090,78.76,75.4,Female
13091,78.76,75.2,Female
13092,78.76,74.6,Female
13093,78.76,73.2,Male
13094,78.76,72.4,Male
13095,78.76,72,Male
13096,78.76,70.2,Female
13097,78.76,69.4,Male
13098,78.76,67.2,Male
13099,78.76,64.8,Female
13100,78.76,64.8,Male
13101,78.76,62.2,Male
13102,78.76,61.2,Male
13103,78.75,89.6,Male
13104,78.75,89.2,Female
13105,78.75,88.2,Female
13106,78.75,87.4,Female
13107,78.75,86,Female
13108,78.75,85.82,Male
13109,78.75,85.2,Female
13110,78.75,84.4,Male
13111,78.75,83,Female
13112,78.75,82.6,Female
13113,78.75,78.2,Male
13114,78.75,78,Female
13115,78.75,78,Female
13116,78.75,66.36,Female
13117,78.75,62.2,Female
13118,78.74,94.6,Female
13119,78.74,89.2,Female
13120,78.74,67.2,Female
13121,78.73,94.4,Male
13122,78.73,93.4,Male
13123,78.73,89.4,Female
13124,78.73,88.4,Male
13125,78.73,87.6,Female
13126,78.73,87.09,Male
13127,78.73,87,Female
13128,78.73,86.8,Male
13129,78.73,86.6,Female
13130,78.73,86.2,Female
13131,78.73,86,Male
13132,78.73,85.8,Female
13133,78.73,85.27,Male
13134,78.73,85.2,Female
13135,78.73,84.5,Male
13136,78.73,83.4,Male
13137,78.73,83.27,Male
13138,78.73,82,Male
13139,78.73,81.4,Female
13140,78.73,80.8,Male
13141,78.73,80.8,Female
13142,78.73,80.6,Female
13143,78.73,80.6,Male
13144,78.73,80.4,Male
13145,78.73,79.8,Male
13146,78.73,79.6,Male
13147,78.73,79.45,Male
13148,78.73,78.4,Male
13149,78.73,78.36,Male
13150,78.73,78,Male
13151,78.73,76.8,Female
13152,78.73,76.73,Female
13153,78.73,75.8,Male
13154,78.73,75.27,Female
13155,78.73,74.36,Male
13156,78.73,73.27,Male
13157,78.73,72.91,Male
13158,78.73,72,Female
13159,78.73,71.8,Male
13160,78.73,71.2,Male
13161,78.73,70.6,Male
13162,78.73,65,Male
13163,78.71,93.4,Male
13164,78.71,92,Female
13165,78.71,91.8,Male
13166,78.71,90.8,Female
13167,78.71,90.4,Male
13168,78.71,89.2,Male
13169,78.71,89,Male
13170,78.71,89,Male
13171,78.71,88.8,Male
13172,78.71,88.4,Male
13173,78.71,88.2,Male
13174,78.71,87.8,Male
13175,78.71,87.6,Female
13176,78.71,87.4,Male
13177,78.71,87,Male
13178,78.71,87,Male
13179,78.71,86.2,Female
13180,78.71,86.2,Male
13181,78.71,86,Male
13182,78.71,86,Male
13183,78.71,85.6,Male
13184,78.71,85.2,Female
13185,78.71,85,Female
13186,78.71,84.6,Female
13187,78.71,83.09,Male
13188,78.71,82.4,Male
13189,78.71,81.6,Female
13190,78.71,81.4,Male
13191,78.71,80,Male
13192,78.71,79.8,Male
13193,78.71,78.4,Male
13194,78.71,78.2,Male
13195,78.71,77,Male
13196,78.71,77,Male
13197,78.71,76.8,Male
13198,78.71,76.8,Female
13199,78.71,76.6,Female
13200,78.71,76.36,Male
13201,78.71,75.6,Female
13202,78.71,74.73,Male
13203,78.71,74.4,Female
13204,78.71,74.4,Male
13205,78.71,73,Male
13206,78.71,72.8,Male
13207,78.71,71.27,Male
13208,78.71,69.17,Male
13209,78.71,65.4,Male
13210,78.71,65,Male
13211,78.71,63.2,Male
13212,78.71,61.8,Female
13213,78.7,89.6,Male
13214,78.7,88.4,Male
13215,78.7,87,Male
13216,78.7,84.2,Female
13217,78.69,91.8,Female
13218,78.69,91.6,Male
13219,78.69,89.2,Male
13220,78.69,89.2,Female
13221,78.69,88.36,Male
13222,78.69,87.82,Female
13223,78.69,87.4,Male
13224,78.69,86.2,Male
13225,78.69,83.8,Female
13226,78.69,82.4,Male
13227,78.69,82.18,Female
13228,78.69,81.45,Male
13229,78.69,79.27,Female
13230,78.69,76.8,Female
13231,78.69,76.2,Male
13232,78.69,69.45,Female
13233,78.69,67,Male
13234,78.69,65.57,Male
13235,78.69,63.4,Female
13236,78.67,95.2,Female
13237,78.67,94,Female
13238,78.67,92.8,Male
13239,78.67,92.36,Male
13240,78.67,92.2,Female
13241,78.67,89.09,Male
13242,78.67,89,Female
13243,78.67,89,Male
13244,78.67,87.8,Male
13245,78.67,87.4,Female
13246,78.67,85.2,Male
13247,78.67,84.2,Male
13248,78.67,84.2,Female
13249,78.67,83.54,Male
13250,78.67,82.91,Male
13251,78.67,82.6,Male
13252,78.67,82.4,Female
13253,78.67,82,Male
13254,78.67,82,Male
13255,78.67,81.82,Male
13256,78.67,80.6,Male
13257,78.67,79.6,Male
13258,78.67,79.2,Female
13259,78.67,77.6,Male
13260,78.67,76.4,Male
13261,78.67,74.73,Male
13262,78.67,74.18,Male
13263,78.67,74,Male
13264,78.67,73.82,Male
13265,78.67,72.8,Male
13266,78.67,72.6,Female
13267,78.67,71.82,Male
13268,78.67,70,Male
13269,78.67,69.2,Male
13270,78.67,69.2,Male
13271,78.67,69,Male
13272,78.67,61.64,Female
13273,78.67,61.09,Female
13274,78.67,58.6,Male
13275,78.67,58,Male
13276,78.65,95.4,Male
13277,78.65,94.6,Male
13278,78.65,91.4,Male
13279,78.65,90.6,Female
13280,78.65,90.6,Female
13281,78.65,90.2,Female
13282,78.65,89.4,Male
13283,78.65,88.8,Female
13284,78.65,88.6,Female
13285,78.65,88.4,Female
13286,78.65,87,Male
13287,78.65,87,Male
13288,78.65,86.2,Female
13289,78.65,86.2,Female
13290,78.65,86,Male
13291,78.65,85.8,Male
13292,78.65,85.8,Male
13293,78.65,85.6,Male
13294,78.65,85.4,Male
13295,78.65,85.4,Male
13296,78.65,85,Male
13297,78.65,84.6,Male
13298,78.65,84.4,Male
13299,78.65,84.4,Male
13300,78.65,83.8,Female
13301,78.65,83.2,Male
13302,78.65,82.6,Female
13303,78.65,82.6,Male
13304,78.65,82.4,Female
13305,78.65,81.82,Male
13306,78.65,81.8,Male
13307,78.65,81.27,Male
13308,78.65,80,Male
13309,78.65,79.8,Male
13310,78.65,79.6,Female
13311,78.65,79.2,Female
13312,78.65,79,Male
13313,78.65,77.6,Female
13314,78.65,77.45,Male
13315,78.65,77.4,Female
13316,78.65,77,Female
13317,78.65,76.8,Male
13318,78.65,75.45,Male
13319,78.65,74.8,Male
13320,78.65,74.4,Male
13321,78.65,74.4,Female
13322,78.65,73.64,Male
13323,78.65,73.45,Male
13324,78.65,73.4,Male
13325,78.65,73.4,Male
13326,78.65,72.6,Male
13327,78.65,72.6,Female
13328,78.65,72.55,Male
13329,78.65,71.64,Female
13330,78.65,71.09,Male
13331,78.65,67.2,Male
13332,78.65,67.2,Female
13333,78.65,67,Male
13334,78.65,64.18,Male
